CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing,Actual_billrate,predicted_billrate
4,5478,12895,1416,2,4,6,3,1,14,1,442,2,2,0,0,2,0,0,0,0,46,138,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,93.3707
4,7317,8889,577,2,4,6,1,1,9,1,137,1,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,83.47530000000002
4,4224,14196,1416,2,4,6,5,1,14,1,262,1,0,0,0,2,2,0,0,3,27,75,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.22449999999999
4,4897,10981,1397,2,4,4,3,1,12,1,395,1,1,0,0,2,0,0,0,3,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.41,88.01950000000002
4,4053,16858,1589,2,1,2,1,1,12,1,102,1,0,0,0,2,3,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.08,80.14639999999997
2,1675,15104,911,3,1,8,3,1,9,1,328,1,0,0,1,0,5,1,1,2,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.0,101.4844
4,4172,14496,743,3,1,5,3,1,14,1,102,1,0,0,1,2,1,1,0,1,37,30,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.2,74.94550000000001
4,3441,3536,385,2,1,2,1,1,11,1,137,1,0,0,0,2,0,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,84.61640000000001
4,7291,3536,385,2,1,5,3,1,11,2,484,1,0,0,1,2,3,2,1,5,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.67,104.7026
4,5660,1985,454,2,4,4,3,1,6,2,102,1,0,0,0,2,1,0,0,13,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.06,87.94259999999998
2,5822,13513,580,2,4,4,1,1,9,2,173,1,0,0,0,2,2,0,0,2,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,88.4323
4,7069,1362,454,2,1,2,3,1,6,2,102,1,0,0,0,2,12,6,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.0,91.4936
4,2911,11067,577,2,4,6,5,1,9,2,423,1,0,0,0,2,4,0,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,94.29980000000003
4,6397,16215,1448,2,4,4,1,1,12,1,201,1,0,0,0,2,4,0,0,16,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.06,85.8977
3,4957,16288,681,2,4,6,3,1,18,1,498,1,0,0,1,2,1,1,1,1,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,90.03399999999999
2,1675,12226,1333,2,7,8,3,1,1,1,257,1,0,0,0,2,3,1,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,84.5455
2,4172,12596,681,2,4,6,3,1,14,2,365,1,1,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.49,73.41670000000005
4,6198,6268,1416,2,4,6,3,1,17,1,482,1,1,0,0,2,0,0,0,0,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.88,90.3341
4,1675,13906,1588,3,4,6,3,1,9,1,29,1,0,0,0,2,3,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.73,82.5984
4,2894,15767,577,2,4,4,1,1,9,2,528,3,0,0,0,6,4,0,0,6,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79.2,109.64740000000002
4,6251,590,577,2,4,6,5,1,9,2,436,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.03520000000005
4,1323,2837,626,3,1,2,3,1,8,2,137,1,0,0,-1,2,9,4,0,9,50,45,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,93.4155
2,2145,2225,580,2,4,4,1,1,9,2,561,1,0,0,0,2,1,1,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.35,103.48010000000008
4,6791,4769,577,2,4,4,3,1,9,1,33,1,0,0,1,2,10,1,1,75,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.1,86.34470000000003
2,4599,1516,1416,2,1,2,5,1,16,2,397,1,0,0,0,2,3,0,0,3,41,116,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,86.65970000000002
4,3869,7249,1262,2,4,6,1,1,13,2,297,1,0,0,0,2,0,0,0,0,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97.13,90.94740000000002
4,2840,14557,577,2,4,6,1,1,9,2,498,1,0,0,4,2,9,1,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.0,86.45110000000001
3,3566,39,378,3,4,6,1,1,12,1,498,1,0,0,2,2,2,1,1,2,54,161,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.86,79.29080000000002
2,2894,13510,577,2,1,2,3,1,9,2,328,1,0,0,1,2,22,1,1,57,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.73,115.34819999999996
2,5730,15863,1407,3,4,6,1,1,9,1,528,2,0,0,0,2,4,0,0,7,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0,103.42589999999998
4,6881,4651,454,2,4,4,3,1,6,2,60,1,0,0,0,2,5,0,0,6,26,21,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.5,89.67320000000004
4,4442,7830,1257,2,7,8,3,1,12,1,413,1,1,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.0,85.74410000000006
2,5152,14196,81,2,4,4,1,1,14,1,561,1,0,0,0,2,4,1,0,4,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.43,96.85670000000005
4,2894,7022,577,2,4,4,3,1,9,2,460,1,1,0,0,2,0,0,0,1,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.26,90.9163
3,3197,6135,1622,2,1,2,3,1,12,1,257,2,0,0,4,2,5,4,3,10,50,45,4,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.0,69.65850000000002
4,5598,4007,577,2,4,4,5,1,9,1,541,1,0,0,0,2,2,0,0,6,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0,92.04099999999998
4,276,14380,81,2,4,6,1,1,14,2,102,1,0,0,0,2,1,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.18,98.1638
4,5253,171,297,3,1,5,1,1,8,1,440,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.8676
4,6780,3001,708,2,1,2,1,1,6,1,440,1,0,0,0,2,2,2,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.0988
3,5411,16235,1608,2,4,6,3,1,8,1,89,1,0,0,0,2,2,0,0,2,26,21,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,86.0659
4,5836,5862,1416,2,4,6,3,1,9,2,109,1,1,0,0,2,0,0,0,3,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.72,99.07209999999998
4,6790,7863,454,2,4,4,1,1,6,2,423,1,0,0,0,2,1,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93.4,107.5431
2,3204,4878,580,2,1,5,5,1,9,2,415,1,0,0,0,2,3,0,0,11,44,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,95.70840000000004
4,686,9892,1976,2,7,8,3,1,14,2,563,1,0,0,1,2,2,1,1,3,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,72.039
4,4289,13700,1321,2,1,8,3,1,4,2,109,1,0,0,2,2,5,3,0,3,17,173,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,86.43289999999999
4,518,16616,1277,2,3,2,3,1,12,1,304,1,0,0,1,2,1,1,1,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.51,68.15089999999998
4,3205,4034,1447,2,4,4,1,1,11,2,297,1,0,0,0,2,4,0,0,33,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97.13,94.7177
3,1876,14943,769,3,4,6,3,1,13,2,43,1,0,0,0,0,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,63.56270000000001
4,3283,246,218,2,7,2,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,84.41109999999995
2,2605,15799,81,2,4,1,1,1,14,2,535,1,0,0,1,2,6,0,0,7,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,91.2484
4,244,11668,385,2,4,6,5,1,12,1,484,1,0,0,1,2,6,1,0,11,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,84.51379999999999
4,6927,8927,1277,2,4,6,3,1,6,1,498,2,0,0,0,2,1,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,83.74390000000001
2,4486,9127,1277,2,4,6,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95.59,84.42600000000013
4,3893,7944,1327,2,4,6,3,1,12,1,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.54,84.59549999999994
2,5981,623,1257,2,7,8,1,1,12,2,264,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.63,102.544725
4,316,13700,1416,2,1,1,3,1,11,2,102,1,0,0,0,2,5,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,106.1771
4,6624,8828,385,2,7,2,3,1,14,2,420,1,0,0,1,2,4,1,0,6,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.64,86.30120000000001
4,747,3220,577,2,4,4,3,1,3,2,550,1,0,0,1,2,5,2,0,5,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.31,144.99349999999993
2,4380,3245,385,2,4,4,3,1,12,1,154,1,0,0,0,2,5,0,0,92,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,102.30300000000004
4,1363,3599,1974,2,4,6,1,1,12,1,525,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95.0,93.6814
2,2796,11987,1277,2,4,4,3,1,12,1,43,1,1,0,0,2,0,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.44,86.4368
4,4460,12448,487,2,1,4,3,1,6,1,43,1,0,0,2,2,2,2,2,2,54,161,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.43740000000001
4,2380,2319,637,2,4,4,3,1,17,2,482,1,0,0,0,2,1,0,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.0492
2,6112,15708,577,2,1,1,1,1,9,1,328,1,0,0,0,2,0,0,0,0,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,195.5,112.31640000000004
4,5040,3600,1974,2,4,4,6,1,12,1,350,1,0,0,0,2,4,2,0,7,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,91.4983
2,5833,16444,1716,3,7,8,3,1,4,2,340,1,0,0,0,2,3,0,0,0,22,108,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0,90.56130000000002
4,4172,10829,743,2,4,4,3,1,14,2,17,1,0,0,0,2,2,0,0,7,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.29,90.06320000000001
4,4041,12129,81,2,1,2,3,1,14,2,192,1,0,0,1,2,13,3,1,15,47,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0,97.6836
2,2605,14196,1976,2,4,4,4,1,14,1,109,1,0,1,0,2,0,0,0,10,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.73,84.01267499999999
2,1675,13675,577,2,4,6,6,1,9,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,81.1661
4,676,7245,1974,2,4,6,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,83.32189999999999
4,1497,819,1447,2,4,6,1,1,5,1,440,1,0,0,0,2,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.63019999999999
3,5710,16844,1187,3,7,8,3,1,4,1,496,1,0,0,1,2,1,1,1,0,5,127,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,100.6035
4,5441,13667,385,2,4,6,3,1,12,1,264,1,0,0,0,2,1,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.96,81.21040000000002
3,3122,13501,486,2,1,1,3,1,11,2,484,1,0,0,1,2,1,1,1,1,9,157,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,100.6063
2,6216,11786,81,2,7,2,3,1,14,1,29,1,0,0,1,2,2,1,0,4,15,8,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122.5,95.0756
4,2894,4585,577,2,1,4,3,1,9,2,440,1,0,0,0,2,5,2,0,7,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,90.84269999999998
4,6722,15919,1327,2,4,4,1,1,12,1,357,1,0,0,0,2,1,0,0,3,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.2449
4,1400,14709,385,2,4,4,3,1,12,1,448,1,0,0,0,2,2,0,0,2,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.1,67.8956
4,2079,11967,1277,2,7,8,1,1,12,1,498,1,0,0,0,2,3,0,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.1,63.76960000000006
4,5971,14447,1531,2,4,1,1,1,13,2,43,1,0,0,0,2,2,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.63850000000001
2,2894,13775,577,2,4,1,3,1,9,2,420,1,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.53,102.6723
4,682,12301,1974,2,7,4,3,1,14,1,102,1,0,0,0,2,1,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,81.18169999999998
2,3621,7722,1416,2,4,6,1,1,8,2,145,3,0,0,0,2,5,2,0,5,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113.96,91.64329999999998
3,5847,13108,1277,2,1,2,3,1,12,1,498,2,0,0,2,4,4,2,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,62.12480000000005
4,3893,7945,676,2,1,2,1,1,12,1,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.54,86.226
3,1248,12051,454,2,4,6,1,1,6,1,373,1,0,0,0,2,1,0,0,2,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,95.9761
4,4658,1496,351,2,1,2,3,1,16,2,102,1,0,0,1,2,5,4,1,6,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,92.0185
3,1254,5350,1638,2,4,6,3,1,12,1,373,1,0,0,0,2,3,0,0,4,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.0,83.95700000000001
4,5177,3862,708,2,4,4,3,1,14,2,102,1,0,0,0,2,4,0,0,11,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.1,98.2611
4,6877,4672,454,2,4,6,3,1,6,1,528,1,0,0,0,2,1,0,0,9,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,103.7726
4,5730,3409,1416,2,4,6,3,1,4,1,166,3,0,0,0,2,1,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0,105.24149999999996
4,21,2389,385,2,1,4,3,1,12,1,54,2,0,0,2,4,6,4,2,9,28,104,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,83.6472
4,6497,12056,1974,2,4,4,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.0,60.389
4,2849,9050,577,2,7,2,3,1,9,1,420,1,0,0,0,2,2,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.0,65.7795
4,4314,2677,600,2,4,1,3,1,12,2,375,1,0,0,0,2,5,1,0,5,12,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,86.28260000000004
4,584,6995,1447,2,1,8,3,1,4,1,440,1,0,0,1,2,3,1,0,4,54,161,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.2817
3,231,16550,1772,3,1,8,1,1,12,1,498,2,0,0,3,2,7,3,1,10,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,67.03220000000002
4,5152,13197,81,2,4,6,1,1,14,1,43,1,0,0,0,2,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,95.6082
4,5688,12610,1447,2,4,6,4,1,9,2,43,1,0,0,4,2,4,1,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.8918
2,5478,10000,1493,2,4,4,3,1,14,1,538,1,0,0,0,2,1,0,0,24,9,123,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114.22,103.05669999999996
2,5152,14582,81,2,4,4,3,1,14,1,561,1,0,0,0,2,4,2,0,5,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.2,94.44380000000004
2,3549,6644,1277,2,1,2,3,1,12,1,498,1,0,0,1,2,1,1,1,1,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.44,98.72819999999992
4,6650,14002,1447,2,1,2,3,1,6,1,440,2,0,0,2,2,2,1,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.2124
4,6441,15990,1277,2,1,2,4,1,13,1,498,1,0,0,4,2,6,4,1,10,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117.0,108.36659999999996
4,2563,7312,385,2,4,6,1,1,14,2,264,1,0,0,0,2,0,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79.78,90.88150000000002
4,5523,5300,577,3,1,2,3,1,9,2,102,1,0,0,0,2,2,1,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,94.7907
2,790,963,163,2,4,6,5,1,14,2,5,1,0,0,1,2,5,2,1,3,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.56,81.18280000000003
4,1730,12401,1531,2,4,1,3,1,9,2,535,1,0,0,0,2,2,1,0,4,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.76549999999999
2,4077,16806,1932,3,1,2,1,1,14,2,109,1,0,0,1,2,2,0,0,0,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,77.2407
2,3496,12947,577,2,4,6,1,1,9,2,102,1,0,0,1,2,4,0,0,7,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.74,89.73330000000001
3,2532,4170,1277,2,4,4,1,1,6,1,448,1,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.56,104.8045
2,3813,10384,1974,2,4,6,1,1,14,2,102,2,0,0,0,2,1,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.0,78.05660952380954
2,1395,16969,949,3,4,6,3,1,12,1,365,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,77.22470000000001
2,5152,12612,81,2,1,8,3,1,14,1,496,1,0,0,1,2,5,1,0,6,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,91.16670000000002
4,3841,10843,385,2,4,6,5,1,12,1,484,1,0,0,0,2,1,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,81.7509
4,6929,5542,1416,2,4,6,1,1,6,1,395,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.87,109.3739
4,5997,15883,81,2,7,2,3,1,12,1,413,1,0,0,1,2,2,1,0,2,34,110,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.96,86.67320000000001
4,6191,1737,454,3,1,2,5,1,6,1,533,2,0,0,0,2,5,2,0,3,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,89.9624
4,3818,10384,1974,2,4,4,3,1,14,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.0,83.7793
